#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Corn yellow cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0.656085294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Corn yellow cooked from fresh fat not added in cooking	0	0	0	0	0	0	0	0	0.592055882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking
Corn yellow cooked from frozen fat not added in cooking	0	0	0	0	0	0	0	1.12967058823529	0.564835294117647	0	0	0	0	0	0	0	0	0	1.12967058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking
Corn yellow cooked NS as to form fat not added in cooking	0	0	0.814573529411765	0	0	0	0.651658823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking
Corn yellow cooked NS as to form NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0.348189705882353	0	0	0	0.696379411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Cucumber cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174441176470588	0	0	0	0	0	0	0	0	0	0	0.174441176470588	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Cucumber_cooked_fat_not_added_in_cooking
Garlic cooked	0	0	0	0.0591714285714286	0	0.243647058823529	0	0.0243647058823529	0.327705294117647	0.0974588235294118	0.0487294117647059	0.389835294117647	0	0	0.194917647058824	0.101113529411765	0	0.0243647058823529	0	0	0	0	0.247301764705882	0	0.0730941176470588	0.146188235294118	0	0	0	0	0.101113529411765	0.101113529411765	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Garlic_cooked
Mushrooms cooked from canned fat not added in cooking	0	0.8697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_canned_fat_not_added_in_cooking
Mushrooms cooked from fresh fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261624941176471	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_added_in_cooking
Mushrooms cooked from fresh fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557344117647059	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Mushrooms cooked from fresh fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0.276067647058824	0	0	0	0	0	0	0.276067647058824	0	1.10427058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS
Mushrooms cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	1.70754705882353	0	0	0	0.183835294117647	0	0	0	4.77264705882353	0	0	0.853773529411765	0	0	0	0	0	1.42295588235294	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Mushrooms cooked from fresh fat not added in cooking	0	0	0.217482352941176	0	0	3.04475294117647	0	0	0.111529411764706	0	0	0	0	0	0	0.217482352941176	0	0	0	0	0	0	0	0	0	0	0.217482352941176	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_not_added_in_cooking
Mushrooms cooked from frozen fat added in cooking	0	0	0	0	0	0	0.130812470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_frozen_fat_added_in_cooking
Mushrooms cooked NS as to form fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45925	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking
Mushrooms cooked NS as to form NS as to fat added in cooking	0	0.2779765625	0.261625	0	0	0.273	0	0	0	0	0	0	0	0.130812470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130812470588235	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Lettuce cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7047	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Okra_lettuce_or_luffa;Lettuce_cooked_fat_not_added_in_cooking
Okra cooked NS as to form fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847164705882353	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Okra_lettuce_or_luffa;Okra_cooked_NS_as_to_form_fat_added_in_cooking
Onion young green cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0.0625147058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onion_young_green_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Onion young green cooked NS as to form fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106647058823529	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onion_young_green_cooked_NS_as_to_form_fat_added_in_cooking
Onions mature cooked from fresh fat not added in cooking	0	0	0.387264705882353	0	0.387264705882353	2.09860588235294	0	0	0.0885176470588235	0.387264705882353	0	0	0	0	0	0	0	0	0	0	0	0	0.560611764705882	0	0	0.193632352941176	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_from_fresh_fat_not_added_in_cooking
Onions mature cooked from fresh NS as to fat added in cooking	0	0.2292773125	0	0	0	0	0.215790411764706	0	0	0	0	0	0	0	0	0	0	0.215790411764706	0	0	0	0	0	0	0.431580882352941	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_from_fresh_NS_as_to_fat_added_in_cooking
Onions mature cooked NS as to form NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29474258823529	0	0	0	0	0	0	1.07895217647059	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Onions mature cooked or sauteed from fresh fat added in cooking	0	0	0	0	0	0	0.431580882352941	0	0	0	0.0963529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77148894117647	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking
Onions mature cooked or sauteed from fresh fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	0	0.448970588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549205882352941	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Onions mature cooked or sauteed from fresh fat added in cooking W BUTTER NFS	0	0	0	0	0	0	0	0	0.0632874705882353	0	0.446124941176471	0.446125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_BUTTER_NFS
Onions mature cooked or sauteed from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	2.33463529411765	0.483078125	0	0.410857142857143	0	0.257994117647059	0	0	0	0.992854411764706	0	0.507529411764706	0	1.61352058823529	0	0.227330882352941	0	0	0	3.05152058823529	0	0	0.915667647058824	0	0	0	0	0	0	0	0.454661764705882	2.22467058823529	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Onions mature cooked or sauteed from frozen fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17364705882353	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_frozen_fat_added_in_cooking
Onions mature cooked or sauteed NS as to form fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454661764705882	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Onions young green cooked from fresh fat not added in cooking	0	0	0	0.1127	0	0.371247058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_young_green_cooked_from_fresh_fat_not_added_in_cooking
Parsley cooked assume fat not added in cooking 	0	0	0	0	0	0	0	0	0.0173505882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Parsley_cooked_assume_fat_not_added_in_cooking_
Parsnips cooked fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59532058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Parsnips;Parsnips_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Parsnips cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0.464329411764706	1.16677647058824	0	0	0	0	0	0	0	0	0.232164705882353	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Parsnips;Parsnips_cooked_fat_not_added_in_cooking
Peas green cooked from fresh fat added in cooking	0	0	0	0	0	1.15257352941176	0	0	0	0	0	0	0	0	0	0	0.288143352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_from_fresh_fat_added_in_cooking
Peas green cooked from fresh fat not added in cooking	0	0	0	0	0	2.65764705882353	0	0	0.531529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_from_fresh_fat_not_added_in_cooking
Peas green cooked from frozen fat not added in cooking	0.739411764705882	0	0	0	0	0	0	0.985882352941177	0.492941176470588	0	0.985882352941177	0	11.3376470588235	0	0	0	0	0	2.46470588235294	0	0	0	0	0	1.47882352941176	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_from_frozen_fat_not_added_in_cooking
Peas green cooked NS as to form fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	1.274625	0	0	0	2.99911764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peas green cooked NS as to form fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06305882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_NS_as_to_form_fat_not_added_in_cooking
Peas green cooked NS as to form NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288143352941176	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Peppers green cooked fat added in cooking	0.217513235294118	0	0	0	0	0	0.652539705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502902941176471	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_green_cooked_fat_added_in_cooking
Peppers green cooked fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	0	1.08442941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_green_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Peppers green cooked fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0.0750588235294118	0.4150625	0.721588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0.240529411764706	0	0	0	2.19291176470588	0	0	0	0.2555625	0	0	0	0	0	0	0.962117647058824	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peppers green cooked fat not added in cooking	0	0.3689	0	0	0	0.820132352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1736	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_green_cooked_fat_not_added_in_cooking
Peppers green cooked NS as to fat added in cooking	0	0.2311078125	0.244745882352941	0.554471428571429	0	0.108756588235294	0	0.364064705882353	0	0.108756588235294	0.217513176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_green_cooked_NS_as_to_fat_added_in_cooking
Peppers hot cooked from canned fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161505882352941	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_hot_cooked_from_canned_fat_added_in_cooking
Peppers hot cooked from canned fat not added in cooking	0.06385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_hot_cooked_from_canned_fat_not_added_in_cooking
Peppers hot cooked from canned NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0.0563382352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_hot_cooked_from_canned_NS_as_to_fat_added_in_cooking
Peppers hot cooked NS as to form fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0800282352941176	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_hot_cooked_NS_as_to_form_fat_added_in_cooking
Peppers hot cooked NS as to form NS as to fat added in cooking	0	0	0.148732941176471	0	0	0	0	0	0	0	0.992961294117647	0	0	0	0	0.396621176470588	0	0	0	0	0	0	0.330517647058824	0	0	0	0	0	0	0	0.132394823529412	0.264789705882353	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Peppers red cooked fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0.225176470588235	0	0	0	0	0	0	0	0	0	0	0.556117647058823	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_red_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peppers red cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582070588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_red_cooked_fat_not_added_in_cooking
Peppers red cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307297058823529	0	0	0	0.819458823529412	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_red_cooked_NS_as_to_fat_added_in_cooking
Radish Japanese daikon cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6552	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Radish;Radish_Japanese_daikon_cooked_fat_added_in_cooking
Sauerkraut cooked NS as to fat added in cooking	0	0	0	0	0	0	5.9356	0	0	0	0.3124	0	0	0	0	0.6248	0.0781	0	0	0	0	0.1562	0	0	0	0.0781	0	0	0.781	0	0.3124	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Sauerkraut;Sauerkraut_cooked_NS_as_to_fat_added_in_cooking
Seaweed prepared with soy sauce	0	0	0	0	0	0	0	0	0	0	0.345702294117647	0	0	0	0	0	0	0	0.291232588235294	0.136447058823529	0	0	0	0	0	0	0	0	0.818682352941177	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Seaweed;Seaweed_prepared_with_soy_sauce
Snowpea pea pod cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	1.02202941176471	0	0	0	0	0	0	0.401378823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Snowpea;Snowpea_pea_pod_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Snowpea pea pod cooked from fresh fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231032941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Snowpea;Snowpea_pea_pod_cooked_from_fresh_fat_not_added_in_cooking
Snowpea pea pod cooked NS as to form NS as to fat added in cooking	0	0	0	0.25245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Snowpea;Snowpea_pea_pod_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Squash spaghetti cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371088235294118	1.66989705882353	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Squash;Squash_spaghetti_cooked_fat_not_added_in_cooking
Squash summer cooked from fresh fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.964176470588235	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Squash;Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Squash summer cooked from fresh NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Squash;Squash_summer_cooked_from_fresh_NS_as_to_fat_added_in_cooking
Squash summer cooked NS as to form NS as to fat added in cooking	0	0.96546875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Squash;Squash_summer_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Squash summer yellow or green cooked from fresh fat not added in cooking	0	0	0	0	0	0.224	0	0	0	0	0	0	0	0	0	0	0	1.542	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Squash;Squash_summer_yellow_or_green_cooked_from_fresh_fat_not_added_in_cooking
Aloe vera juice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98837647058824	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Aloe_vera_juice
Vegetables NS as to type cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7076	0	0	0	0	0	1.9656	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Vegetables_NS_as_to_type_cooked_fat_added_in_cooking
Vegetables NS as to type cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7824235294118	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Vegetables_NS_as_to_type_cooked_fat_not_added_in_cooking
Mixed vegetable juice vegetables other than tomato 	0	0	0	0	0	0	0	0	0	0	0	2.31413082352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28562823529412	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Mixed_vegetable_juice;L5_;Mixed_vegetable_juice_vegetables_other_than_tomato_
